dataset,model,n_features,fold_best_params,fold_thresholds,median_threshold,tp_mean,tp_std,fp_mean,fp_std,tn_mean,tn_std,fn_mean,fn_std,auc_mean,auc_std,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,recall_mean,recall_std,sensitivity_mean,sensitivity_std,specificity_mean,specificity_std,f1_mean,f1_std,mcc_mean,mcc_std,threshold_mean,threshold_std
klebsiella_meropenem_pointfinder+cdhit_train,RBF SVM,156,"[{'clf__C': 10, 'clf__gamma': 'auto'}, {'clf__C': 100, 'clf__gamma': 'auto'}, {'clf__C': 10, 'clf__gamma': 'auto'}, {'clf__C': 10, 'clf__gamma': 0.01}, {'clf__C': 100, 'clf__gamma': 'auto'}]","[0.24971021307094915, 0.3367373348865201, 0.21232273627963408, 0.22802916740336218, 0.5567505484707134]",0.249710213,66.4,2.870540019,7.2,2.925747768,166.8,2.925747768,8.2,3.12409987,0.961099099,0.014229076,0.938071641,0.009938832,0.924427462,0.01633403,0.890234234,0.041445891,0.890234234,0.041445891,0.95862069,0.016814642,0.895993025,0.017136183,0.853193147,0.023440578,0.31671,0.127491585
klebsiella_meropenem_pointfinder+cdhit_train,SGD Logistic,156,"[{'clf__alpha': 0.01}, {'clf__alpha': 0.01}, {'clf__alpha': 0.001}, {'clf__alpha': 0.001}, {'clf__alpha': 0.001}]","[0.5389165722607491, 0.460922569953036, 0.5911445159983033, 0.7151960598652233, 0.8021989517146152]",0.591144516,65.6,3.440930107,5.4,2.416609195,168.6,2.416609195,9,3.687817783,0.961165579,0.013931305,0.942103899,0.016895394,0.924248524,0.024768161,0.879531532,0.04897927,0.879531532,0.04897927,0.968965517,0.013888559,0.900813047,0.030126976,0.861419678,0.041524575,0.621675734,0.122439779
klebsiella_meropenem_pointfinder+cdhit_train,Gradient Boosting,156,"[{'clf__learning_rate': 0.01, 'clf__max_depth': 2, 'clf__n_estimators': 500}, {'clf__learning_rate': 0.1, 'clf__max_depth': 2, 'clf__n_estimators': 200}, {'clf__learning_rate': 0.2, 'clf__max_depth': 1, 'clf__n_estimators': 100}, {'clf__learning_rate': 0.01, 'clf__max_depth': 1, 'clf__n_estimators': 500}, {'clf__learning_rate': 0.05, 'clf__max_depth': 1, 'clf__n_estimators': 200}]","[0.6549961132158595, 0.5039953261576028, 0.15887212241040755, 0.590732384789806, 0.22333299458631803]",0.503995326,65.4,4.363484846,5.4,1.019803903,168.6,1.019803903,9.2,4.707440918,0.951557419,0.016209169,0.941300687,0.019875259,0.922969245,0.031794399,0.876972973,0.062460587,0.876972973,0.062460587,0.968965517,0.005860942,0.898660866,0.037273749,0.858899691,0.048754657,0.426385788,0.19904257
klebsiella_meropenem_pointfinder+cdhit_train,Decision Tree,156,"[{'clf__max_depth': 2, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2}, {'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2}, {'clf__max_depth': 3, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2}, {'clf__max_depth': 2, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 2}, {'clf__max_depth': 2, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2}]","[0.9425420777713291, 0.5382830626450116, 0.7009063444108761, 0.7312021611886537, 0.6987951807228915]",0.700906344,65.4,4.223742416,5.4,2.244994432,168.6,2.244994432,9.2,4.53431362,0.936434089,0.025415713,0.941303925,0.0183534,0.922951227,0.029277843,0.876936937,0.060171332,0.876936937,0.060171332,0.968965517,0.012902267,0.898903471,0.034081699,0.8594695,0.044928877,0.722345765,0.129196137
klebsiella_meropenem_pointfinder+cdhit_train,Extra Trees,156,"[{'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 200}, {'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 500}, {'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 200}, {'clf__max_depth': 5, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 200}, {'clf__max_depth': None, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 500}]","[0.5020847804609744, 0.3231119317314415, 0.596834952551763, 0.510742679662348, 0.433902626254066]",0.50208478,66.4,4.498888752,8.2,4.578209257,165.8,4.578209257,8.2,4.79165942,0.949582686,0.020541869,0.934062055,0.017066879,0.921607953,0.026315457,0.890342342,0.063642904,0.890342342,0.063642904,0.952873563,0.026311547,0.889777845,0.029172045,0.845451271,0.039077574,0.473335394,0.091214039
klebsiella_meropenem_pointfinder+cdhit_train,Balanced Random Forest,156,"[{'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 200}, {'clf__max_depth': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 200}, {'clf__max_depth': None, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 500}, {'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 200}, {'clf__max_depth': None, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 200}]","[0.4977772436127241, 0.43644047619047627, 0.3879553785057587, 0.40496223582988294, 0.45120804371040824]",0.436440476,66.2,4.019950248,8.4,2.576819745,165.6,2.576819745,8.4,4.317406629,0.959163301,0.014518408,0.932449151,0.01741069,0.919681889,0.027442942,0.88763964,0.057299518,0.88763964,0.057299518,0.951724138,0.014809309,0.886862811,0.031595112,0.839967978,0.043142945,0.435668676,0.038259603
klebsiella_meropenem_pointfinder+cdhit_train,Random Forest,156,"[{'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 200}, {'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 200}, {'clf__max_depth': 5, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 200}, {'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 500}, {'clf__max_depth': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 500}]","[0.4868599349601322, 0.3588184041141701, 0.534261878156082, 0.41476498673589046, 0.3518894688489761]",0.414764987,66,5.329165038,9,3.16227766,165,3.16227766,8.6,5.642694392,0.955324117,0.015645238,0.929233061,0.017067416,0.916660454,0.032198879,0.885045045,0.075001372,0.885045045,0.075001372,0.948275862,0.01817401,0.881191965,0.033002046,0.833422469,0.043216547,0.429318935,0.071416318
klebsiella_meropenem_pointfinder+cdhit_train,KNN,156,"[{'clf__n_neighbors': 9, 'clf__p': 1, 'clf__weights': 'distance'}, {'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'distance'}, {'clf__n_neighbors': 7, 'clf__p': 1, 'clf__weights': 'distance'}, {'clf__n_neighbors': 7, 'clf__p': 1, 'clf__weights': 'uniform'}, {'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'distance'}]","[0.5263157894736843, 0.5454545454545455, 0.32584269662921345, 0.42857142857142855, 0.5714285714285715]",0.526315789,62.4,4.630334761,6.2,1.939071943,167.8,1.939071943,12.2,4.955804677,0.931635394,0.01672693,0.926010494,0.015687967,0.900562286,0.029346838,0.836756757,0.065649706,0.836756757,0.065649706,0.964367816,0.011144092,0.870384843,0.0328953,0.821985305,0.038840736,0.479522606,0.090770993
klebsiella_meropenem_pointfinder+cdhit_train,BernoulliNB,156,"[{'clf__alpha': 1.0, 'clf__binarize': None}, {'clf__alpha': 1.0, 'clf__binarize': None}, {'clf__alpha': 0.01, 'clf__binarize': None}, {'clf__alpha': 0.1, 'clf__binarize': None}, {'clf__alpha': 0.1, 'clf__binarize': None}]","[0.33716475934009527, 0.6191819081230052, 0.6457947954438146, 0.7242217534076586, 0.23252084328193323]",0.619181908,66.2,2.227105745,24,5.692099788,150,5.692099788,8.4,2.332380758,0.903857927,0.021947882,0.86966576,0.028088053,0.874764212,0.026763908,0.887459459,0.030904047,0.887459459,0.030904047,0.862068966,0.032713217,0.804192478,0.03806208,0.715541587,0.056390774,0.511776812,0.191364988
klebsiella_meropenem_pointfinder+cdhit+phenotypeseeker_train,Gradient Boosting,1156,"[{'clf__learning_rate': 0.1, 'clf__max_depth': 1, 'clf__n_estimators': 500}, {'clf__learning_rate': 0.2, 'clf__max_depth': 2, 'clf__n_estimators': 100}, {'clf__learning_rate': 0.2, 'clf__max_depth': 1, 'clf__n_estimators': 500}, {'clf__learning_rate': 0.05, 'clf__max_depth': 2, 'clf__n_estimators': 200}, {'clf__learning_rate': 0.2, 'clf__max_depth': 1, 'clf__n_estimators': 500}]","[0.3439004774143971, 0.5679921747583231, 0.5723399431938383, 0.47233053071678877, 0.6154611409212868]",0.567992175,68.2,1.6,4,2.19089023,174,2.19089023,8,1.549193338,0.961699832,0.012477396,0.952802223,0.010803458,0.936269171,0.012120847,0.895010253,0.020391456,0.895010253,0.020391456,0.97752809,0.012308372,0.919264017,0.017761395,0.886905156,0.025845007,0.514404853,0.097244475
